step,district,population,perimeter,area,polsby_popper
7700,3,817672.0,315854.3075177419,1348012672.746132,0.16979708531088086
7700,4,823333.0,833694.7484578559,16909711190.57005,0.3057256820053426
7720,2,825372.0,2235018.24181985,160967360975.97098,0.4049352123095401
7720,1,818389.0,919762.1991439179,28170351546.241493,0.41845717348267975
7720,3,812216.0,726510.8187446124,7455985017.366919,0.17751322689372157
7720,4,815639.0,1039095.1690642487,23214978762.623085,0.2701889000548824
7740,2,812023.0,940740.9681569055,32052002793.624878,0.4551189523506531
7740,1,821686.0,421437.66496041743,2225906495.7164626,0.15748894976003408
7740,3,820751.0,1192462.3655485236,38059483104.1532,0.3363437692436436
7740,4,817156.0,2166257.1807729816,147471283908.70798,0.3949092393358112
7760,2,823609.0,223233.7917238371,1048320118.9488031,0.26435279874130463
7760,1,823032.0,2437062.9214325277,152403083176.18317,0.32245575524265047
7760,3,810850.0,1580237.273887456,38065678612.98956,0.1915573575658224
7760,4,814125.0,838667.6439373251,28291594394.08101,0.5054608355235587
7780,2,813922.0,2233486.02495326,162083650370.33624,0.4083030219910345
7780,1,819068.0,976495.8852559753,28084394711.444088,0.37011279316816154
7780,3,812989.0,940670.7354600937,28714602439.287212,0.4077907828526067
7780,4,825637.0,214126.3646524551,926028781.1350324,0.25380142798680405
7800,2,817669.0,1532447.2784239303,43343369916.304924,0.2319324170908666
7800,1,810802.0,2500384.0416616006,129174276134.75027,0.259640516092942
7800,3,817730.0,723290.4921042328,16354509606.80855,0.39284558609626424
7800,4,825415.0,1064881.5552934941,30936520644.338825,0.342829924165037
7820,2,815992.0,798984.9666569626,18976049275.178833,0.3735411466902285
7820,1,823205.0,848000.6229889182,8476232197.1477995,0.1481222725756934
7820,3,819188.0,2323361.1159654763,164130927245.43408,0.38209104003329725
7820,4,813231.0,834937.0962133101,28225467584.441875,0.5087957733419748
7840,2,822382.0,2106470.367093374,168551476794.38257,0.47734427468961493
7840,1,814374.0,788859.4163647857,19190341833.122894,0.38751930889764746
7840,3,812248.0,861176.3649321022,27330437888.277058,0.4630973010487189
7840,4,822612.0,621184.9968797871,4736419786.420044,0.1542475003746762
7860,2,820676.0,2169728.848452556,143226247243.15665,0.3823151870057017
7860,1,825224.0,1398477.0818505906,28007285801.249504,0.17995759481281967
7860,3,812451.0,831437.6883184907,20158151589.309757,0.3664385510495861
7860,4,813265.0,851743.2140485444,28416991668.486633,0.4922328566974299
7880,2,811383.0,735560.3362466586,9076369437.118126,0.2108071920261374
7880,1,821428.0,1074074.1175179235,31972248603.021454,0.34826877843576964
7880,3,821119.0,732246.6322471832,20992546050.1283,0.4919944601778575
7880,4,817686.0,2073308.0233156348,157767512211.9347,0.4612111358372189
7900,2,816191.0,651587.882310331,6359547998.326693,0.18823055179967524
7900,1,821861.0,1002250.2717834945,30234806093.19906,0.378237588783018
7900,3,821144.0,1245977.414533345,32149814880.825764,0.2602363748407004
7900,4,812420.0,1993797.8921388637,151064507329.85107,0.47754031067714087
7920,2,813282.0,2200060.842295198,160644922800.04,0.4170685917088584
7920,1,822081.0,853220.7334253537,12125870089.863758,0.20931481803433932
7920,3,811820.0,823329.0258327345,27738863998.974136,0.5142232187636527
7920,4,824433.0,979510.9684864441,19299019413.324665,0.2527705654149273
7940,2,822844.0,353984.76720815175,1585944396.7361917,0.1590481688817434
7940,1,820592.0,2096454.7926065195,165482419844.10245,0.4731411523805402
7940,3,814405.0,830848.1814814201,27447112020.927387,0.49964687047048933
7940,4,813775.0,1024906.6968279,25293200040.43651,0.30258331818023365
7960,2,824612.0,1739836.8023905824,75163511388.95474,0.312032548685892
7960,1,825808.0,310956.40312688204,1353060336.2785146,0.17584418819848893
7960,3,809931.0,2164092.017123439,114928367863.2152,0.30837961164355093
7960,4,811265.0,844737.8071836301,28363736713.754128,0.4994930450762785
7980,2,825430.0,295693.747047895,1433891762.4651797,0.2060828977451709
7980,1,818576.0,927117.8639136326,28423891632.181107,0.4155502082141621
7980,3,814565.0,2019281.9771324394,159753135442.66522,0.49234022143932915
7980,4,813045.0,1052650.06496856,30197757464.891033,0.34246525269031625
8000,2,812663.0,2120598.0762833804,149756551708.49197,0.418484107073085
8000,1,821184.0,1317140.381094186,39290281927.56068,0.2845973683493427
8000,3,816259.0,312831.67608090816,2149797909.4577756,0.2760489230618747
8000,4,821510.0,908030.6634499135,28612044756.692165,0.4360715270412309
8020,2,813320.0,306296.8697909102,1601714002.3339834,0.21454071278034154
8020,1,824035.0,764285.7368372625,17312850030.194695,0.3724490933543259
8020,3,816344.0,1258583.0584241683,41561212065.868774,0.3297116597833165
8020,4,817917.0,2057129.530418944,159332900203.80518,0.4731425957214549
8040,2,825530.0,335787.37685523933,2190156232.8707438,0.24409350767884652
8040,1,812572.0,2236776.8740657656,156981337534.67627,0.39428709353016916
8040,3,819877.0,1088900.0374733517,32367491981.24662,0.3430385181283714
8040,4,813637.0,849296.4192928276,28269690553.408928,0.4925069149643325
8060,2,817758.0,1015343.0622296717,28371893990.775723,0.3458378966339428
8060,1,818605.0,873988.901818905,29324237218.389496,0.48241938686815794
8060,3,825210.0,213086.9779559403,1035552231.940469,0.2865946326792059
8060,4,810043.0,2003008.4281915757,161076992861.09683,0.5045193456563237
8080,2,823843.0,2550885.125765951,173487618874.96094,0.33503991322632143
8080,1,815433.0,318347.69573738973,2010343810.2921658,0.2492738834922738
8080,3,811839.0,1102121.0269381492,30625796492.81642,0.31683903357998594
8080,4,820501.0,750709.6523785365,13684917124.133015,0.3051462490539517
8100,2,819475.0,337109.40874786896,1825971325.3686187,0.20191197155893872
8100,1,823276.0,1226541.580018417,33061720028.943237,0.2761663480533316
8100,3,810273.0,1200902.1879542167,34984163974.220436,0.30483588595841654
8100,4,818592.0,2046510.5617149132,149936820973.6703,0.4498732620561521
8120,2,821435.0,832751.3676256859,26833337662.0904,0.48624354669411
8120,1,812116.0,1566923.5314127344,54681493653.76671,0.2798688915558846
8120,3,821279.0,2522615.6042612894,136821800199.8345,0.2701861037680823
8120,4,816786.0,286525.20401562203,1472044786.5109434,0.22532284525441074
8140,2,817087.0,851350.9629065652,28809443193.57643,0.4994907678803301
8140,1,812537.0,2164416.5471399985,166062188985.88028,0.44544996732781705
8140,3,816403.0,955826.6575418718,23792141590.38099,0.3272541197512529
8140,4,825589.0,221240.84132763714,1144902532.364791,0.29393261428059553
8160,2,819792.0,2173650.511460826,158893662176.08203,0.42260730849272776
8160,1,818762.0,1037026.5610380734,30312137384.118782,0.3541984568012547
8160,3,817876.0,354774.81906456535,1530606641.986383,0.15281566763341145
8160,4,815186.0,882866.5502083059,29072270100.0153,0.4687040254527444
8180,2,813693.0,2367653.139409371,155377508964.46066,0.34830672611844626
8180,1,825089.0,1005298.9303212697,34040593435.166954,0.4232690814696129
8180,3,811769.0,837048.6254201677,18538432218.232143,0.3324922235473299
8180,4,821065.0,912362.098851547,11852141684.34277,0.1789254949852272
8200,2,810771.0,881945.076880709,29238709936.430088,0.4723729175091394
8200,1,824656.0,861197.9695908962,20132862790.49094,0.3411217439428467
8200,3,818866.0,2010248.5021326859,168093128798.19125,0.5227094246209094
8200,4,817323.0,452634.84220090974,2343974777.0902786,0.14376952418007036
8220,2,824152.0,987056.9935610013,25621725785.216278,0.3304713259720638
8220,1,810663.0,539888.4249216717,4256229366.4771147,0.18349610711403977
8220,3,817094.0,2055604.1798523506,160230610913.64398,0.4765147719928796
8220,4,819707.0,1021802.0119218507,29700110236.865166,0.35746573472928844
8240,2,812368.0,269774.3793454788,1042330210.8186674,0.17997566437272328
8240,1,822384.0,2028732.092889438,166286941711.8757,0.5077133828345733
8240,3,821017.0,962930.9858806157,24008857652.703762,0.3253801363402323
8240,4,815847.0,937408.5173859748,28470546726.804436,0.40714385146276444
8260,2,816361.0,415578.5244021877,2063837418.8237267,0.1501686072499123
8260,1,821676.0,1981743.6769306818,162896860783.8332,0.5212278547991549
8260,3,818522.0,903895.4835045575,26553767956.640484,0.40841302788211037
8260,4,815057.0,924345.4825386368,28294210142.905155,0.4161393577861006
8280,2,812461.0,486544.39152322593,3147415479.3573194,0.16707789652223104
8280,1,822198.0,870671.9781505011,27673383712.92909,0.45873618066396277
8280,3,810997.0,1960336.091318487,162727303300.98868,0.5321195560331538
8280,4,825960.0,948811.5259482255,26260573808.92745,0.366567680885165
8300,2,822352.0,2161100.56122564,159776563337.84903,0.42990548621856894
8300,1,810390.0,345676.4995856949,2157746333.091629,0.226918832357273
8300,3,820962.0,983803.2390661414,29938349023.128845,0.3887059736577004
8300,4,817912.0,930597.7520857209,27936017608.133026,0.40536883938368623
8320,2,817557.0,1121863.4324391445,27736539887.84328,0.27693775145763233
8320,1,815245.0,849587.2637576372,28440201053.123154,0.4951383211546477
8320,3,813260.0,647917.5566521424,7158331983.793103,0.2142802791763392
8320,4,825554.0,2237133.753053452,156473603377.44302,0.3928864466291558
8340,2,814312.0,959072.5068655482,30222082339.3573,0.41288714867871157
8340,1,825987.0,1137278.599576708,29154039285.44066,0.283253225924023
8340,3,820200.0,2224770.32796192,159231053358.54922,0.40426604414423856
8340,4,811117.0,271420.2187364458,1201501318.8553734,0.20495084987860981
8360,2,823047.0,2056527.8096177275,158956276050.87473,0.47230046205377235
8360,1,823293.0,766930.5462626908,11492856077.832296,0.2455419840405901
8360,3,813855.0,1030908.2494717794,20391812932.89209,0.24111580141046518
8360,4,811421.0,1104257.5688913856,28967731240.603497,0.29852697282979257
8380,2,826049.0,400203.15586602275,3459020102.128451,0.27139505604155834
8380,1,820233.0,303838.65919773834,1577356328.367424,0.2147106638596203
8380,3,811764.0,924515.7150989065,28512086365.57458,0.4191893750796241
8380,4,813570.0,2170988.1820071735,186260213506.1321,0.49660952122810964
8400,2,823363.0,270289.6901810515,1442686514.515316,0.24815491158017855
8400,1,811793.0,623149.9792333383,7456008173.936354,0.24128541435794887
8400,3,822254.0,2141923.628721902,177059431510.71378,0.4849768025668779
8400,4,814206.0,1173637.7957394724,33850550103.03716,0.30882142364091475
8420,2,822310.0,1027404.5283478831,32566878987.204483,0.38770647424663773
8420,1,810802.0,892527.1133043001,15837378045.07204,0.24983329255977535
8420,3,821686.0,1943052.7908909367,88153868439.98517,0.2934148153905329
8420,4,816818.0,1720320.9588729995,83250550829.94092,0.3534907215320106
8440,2,815574.0,2048878.903379661,151040216136.48514,0.45213682582952397
8440,1,823790.0,417320.6854571393,3953388859.2023396,0.28525914357385723
8440,3,810720.0,1099050.217690966,36598594872.81441,0.3807493781152423
8440,4,821532.0,816181.1937408367,28216476433.70071,0.5322791767477835
8460,2,816066.0,1278831.268485701,42932502198.512,0.32989031960744464
8460,1,817881.0,2235256.1360344896,146559901000.47607,0.36861282000841916
8460,3,819035.0,332844.3350332814,1373549133.9255579,0.15580153207501446
8460,4,818634.0,851836.9640439551,28942723969.288948,0.501229130528926
8480,2,818232.0,1146987.8642264488,32402763367.141647,0.30950970230492264
8480,1,815332.0,927081.3695095251,28753371082.430458,0.4204002116364254
8480,3,824432.0,2251938.997359383,157878058529.0249,0.39121761182477555
8480,4,813620.0,237157.68289493257,774483323.6055176,0.17304041096467426
8500,2,816118.0,2154847.09796954,149408294155.3874,0.4043446049475307
8500,1,823921.0,917929.348004895,29022470188.61009,0.4328383443362839
8500,3,820694.0,1433185.310442867,40513165174.14476,0.24785708761796207
8500,4,810883.0,202177.939275646,864746784.0603184,0.26584670895312273
8520,2,817238.0,905318.8553047886,24717440387.058662,0.3789747090233411
8520,1,815710.0,2669400.1587597392,162979623296.11743,0.28741922218462296
8520,3,819071.0,631531.5010505335,9041826531.395405,0.2848892083255223
8520,4,819597.0,1049759.6322044027,23069786087.631046,0.26307143579509246
8540,2,814873.0,640753.6226410343,5949039606.49566,0.182085173311039
8540,1,810194.0,2161729.103171862,162054166612.70047,0.4357802331005065
8540,3,822546.0,697413.7077583745,16189223271.24836,0.41826826815288404
8540,4,824003.0,1165497.184842027,35616246811.75805,0.3294849322206581
8560,2,817466.0,959630.0560156124,32881984566.944935,0.448704269150959
8560,1,820431.0,272143.69452374894,1215001120.7998147,0.20615315701762377
8560,3,813037.0,2174778.246846156,148591448204.6143,0.39479688630517334
8560,4,820682.0,1357268.6406766104,37120242409.84346,0.2532147719449586
8580,2,824129.0,273773.03099249286,1299345043.7894077,0.21784772549867087
8580,1,809758.0,938547.0477502977,28057996546.22136,0.400271275906507
8580,3,815506.0,1634700.0488627865,45112134761.91319,0.21214221142986042
8580,4,822223.0,2076258.7025377532,145339199950.27853,0.4236719363218365
8600,2,814437.0,990637.4901459375,28003497910.375828,0.35858541991985166
8600,1,818015.0,2002828.9435658678,159866891071.0524,0.5008188602451711
8600,3,815237.0,952417.998551903,29264912028.0789,0.4054169471029132
8600,4,823927.0,481692.6148341312,2673375292.695359,0.14478708289293243
8620,2,816203.0,839127.6800589897,27870938977.24488,0.49739952924187514
8620,1,824967.0,273282.26656528824,920979322.4009099,0.1549661493401807
8620,3,813433.0,1137654.3623596802,37465015966.140205,0.36376014398033474
8620,4,817013.0,1954093.986952165,153551742036.41653,0.505328409826052
8640,2,816857.0,1924287.1525194978,158295620646.04065,0.5372037101125059
8640,1,824172.0,893571.4506222305,29014089603.1051,0.4566255859213503
8640,3,817535.0,1090023.3254585587,31113317570.48982,0.3290672052447182
8640,4,813052.0,320147.654148679,1385648482.566968,0.16988783688668233
8660,2,823424.0,948021.6556357981,20587277795.60268,0.2878540026117828
8660,1,820745.0,511438.75475645676,3241484861.246345,0.15572795970171488
8660,3,814347.0,929356.2594718697,31025800718.340282,0.45140712107621056
8660,4,813100.0,2105613.9573619016,164954112927.0132,0.4675364890341674
8680,2,812797.0,2169366.985286336,160914043171.766,0.42967269728459934
8680,1,822719.0,1297420.07113358,40259866180.14649,0.30055293034575153
8680,3,818726.0,347846.56252686697,1996062456.859145,0.20730441830935548
8680,4,817374.0,715619.383501152,16638704493.430902,0.40828665180915313
8700,2,824051.0,939865.0365851582,29596038228.8767,0.421029431578761
8700,1,816070.0,2157836.9056161717,156845545254.64554,0.4232966380300822
8700,3,810127.0,879423.671681241,27876020938.696426,0.4529438248753463
8700,4,821368.0,670602.8269092485,5491071879.983851,0.15343916735808566
8720,2,816359.0,895686.3407398235,30307167997.11774,0.4747263277714049
8720,1,824408.0,321888.71805706643,1381595069.6844275,0.16756338620586575
8720,3,815410.0,987162.5787172179,26902772878.226906,0.3469201628768601
8720,4,815439.0,1979863.3679104382,161217140357.17346,0.5168334774455112
8740,2,822497.0,927500.8685161632,13089960909.99809,0.19121394591211524
8740,1,809851.0,610324.4701256757,11684918810.722458,0.3941976198447796
8740,3,820240.0,933053.1920057731,32199681399.13733,0.4647812854017782
8740,4,819028.0,2306309.0363515764,162834115182.34464,0.384698294916932
8760,2,819463.0,1975802.04141268,170089443167.26788,0.5475204739121007
8760,1,818011.0,390824.693289915,2508140348.9857464,0.2063467853162222
8760,3,817007.0,880964.2413877139,28317085500.757626,0.458502655070848
8760,4,817135.0,829516.4804379877,18894007285.191273,0.34505148823622495
8780,2,823686.0,920442.6674127243,29206777467.486866,0.4332115441072637
8780,1,824287.0,494760.5073214534,3372105199.848475,0.17310950979895015
8780,3,811726.0,2029776.8806597318,159505865540.09125,0.48650792486836253
8780,4,811917.0,830307.5401257614,27723928094.775936,0.5053434769789741
8800,2,813555.0,834897.0717090392,27778631516.662163,0.5007890627096768
8800,1,823786.0,909366.5642256422,20986258667.672768,0.31890910714065185
8800,3,816292.0,2376291.636333333,164117544532.79642,0.36522911900659644
8800,4,817983.0,640042.1879533922,6926241585.071168,0.21246641854134204
8820,2,812282.0,930713.4232049485,32568438442.146454,0.472470660503158
8820,1,817118.0,2430612.1262753,153199055774.7792,0.3258626853379319
8820,3,817846.0,1101936.908218869,26612248611.382446,0.2754089039761114
8820,4,824370.0,647790.4474832753,7428933473.894373,0.22246784828262509
8840,2,813096.0,2326448.4805055424,167385758589.59775,0.388634624046835
8840,1,823593.0,1080557.5169769651,22456134821.663033,0.2416846639903481
